timestamp,open,high,low,close,volume,year,month,day
2021-07-21 00:00:00+00:00,29790.34,29858.11,29700.01,29724.41,268.660956,2021,7,21
2021-07-21 00:05:00+00:00,29724.41,29846.72,29710.43,29803.15,94.07345,2021,7,21
2021-07-21 00:10:00+00:00,29803.14,29875.67,29801.87,29826.38,87.307129,2021,7,21
2021-07-21 00:15:00+00:00,29826.37,29860.36,29765.88,29779.3,66.754268,2021,7,21
2021-07-21 00:20:00+00:00,29779.3,29794.39,29674.3,29688.44,215.659739,2021,7,21
2021-07-21 00:25:00+00:00,29688.44,29720.49,29663.42,29703.62,70.970534,2021,7,21
2021-07-21 00:30:00+00:00,29703.62,29703.63,29585.3,29609.39,708.922122,2021,7,21
2021-07-21 00:35:00+00:00,29609.39,29648.68,29580.57,29648.68,153.28987,2021,7,21
2021-07-21 00:40:00+00:00,29648.69,29660.0,29587.09,29623.34,125.386174,2021,7,21
2021-07-21 00:45:00+00:00,29623.35,29623.35,29563.01,29600.0,109.668189,2021,7,21
2021-07-21 00:50:00+00:00,29601.25,29601.25,29555.0,29582.53,86.091497,2021,7,21
2021-07-21 00:55:00+00:00,29582.53,29630.0,29572.31,29595.55,84.10905,2021,7,21
2021-07-21 01:00:00+00:00,29595.55,29659.88,29593.35,29643.14,112.395372,2021,7,21
2021-07-21 01:05:00+00:00,29643.13,29720.75,29643.13,29650.21,105.972542,2021,7,21
2021-07-21 01:10:00+00:00,29650.22,29650.22,29567.46,29573.69,69.564278,2021,7,21
2021-07-21 01:15:00+00:00,29573.7,29599.99,29482.61,29570.72,280.030833,2021,7,21
2021-07-21 01:20:00+00:00,29573.31,29633.32,29555.44,29625.63,199.132248,2021,7,21
2021-07-21 01:25:00+00:00,29625.64,29676.49,29622.79,29658.0,47.464311,2021,7,21
2021-07-21 01:30:00+00:00,29658.01,29745.69,29658.01,29707.71,118.217439,2021,7,21
2021-07-21 01:35:00+00:00,29707.71,29738.3,29680.44,29681.81,67.635183,2021,7,21
2021-07-21 01:40:00+00:00,29680.64,29730.0,29680.64,29709.82,56.738718,2021,7,21
2021-07-21 01:45:00+00:00,29709.82,29742.34,29663.43,29703.65,56.360303,2021,7,21
2021-07-21 01:50:00+00:00,29703.65,29722.0,29686.58,29709.91,49.32128,2021,7,21
2021-07-21 01:55:00+00:00,29709.92,29784.98,29707.84,29743.15,85.716143,2021,7,21
2021-07-21 02:00:00+00:00,29743.15,29810.0,29743.15,29770.49,146.805877,2021,7,21
2021-07-21 02:05:00+00:00,29770.31,29808.0,29755.96,29787.59,81.982948,2021,7,21
2021-07-21 02:10:00+00:00,29787.59,29815.01,29784.74,29795.17,149.405347,2021,7,21
2021-07-21 02:15:00+00:00,29795.17,29823.38,29723.02,29739.52,95.698728,2021,7,21
2021-07-21 02:20:00+00:00,29739.51,29776.58,29734.57,29734.88,73.15473,2021,7,21
2021-07-21 02:25:00+00:00,29734.88,29759.56,29707.29,29745.01,98.755693,2021,7,21
2021-07-21 02:30:00+00:00,29745.01,29800.0,29745.0,29778.06,90.689295,2021,7,21
2021-07-21 02:35:00+00:00,29778.06,29836.22,29778.05,29813.59,113.262784,2021,7,21
2021-07-21 02:40:00+00:00,29813.6,29880.0,29813.6,29844.0,227.783287,2021,7,21
2021-07-21 02:45:00+00:00,29844.01,29864.69,29805.0,29858.74,98.062603,2021,7,21
2021-07-21 02:50:00+00:00,29858.73,29890.06,29811.0,29811.02,153.517576,2021,7,21
2021-07-21 02:55:00+00:00,29811.02,29835.85,29791.2,29826.05,72.518613,2021,7,21
2021-07-21 03:00:00+00:00,29824.62,29834.69,29777.0,29783.5,79.687231,2021,7,21
2021-07-21 03:05:00+00:00,29782.5,29811.92,29782.49,29792.11,55.524188,2021,7,21
2021-07-21 03:10:00+00:00,29792.11,29836.68,29791.05,29809.05,79.597832,2021,7,21
2021-07-21 03:15:00+00:00,29809.05,29897.7,29806.08,29865.87,180.448358,2021,7,21
2021-07-21 03:20:00+00:00,29863.7,29890.46,29830.94,29836.42,101.008021,2021,7,21
2021-07-21 03:25:00+00:00,29836.41,29844.6,29803.77,29836.58,61.336663,2021,7,21
2021-07-21 03:30:00+00:00,29836.58,29885.71,29816.21,29848.35,95.44326,2021,7,21
2021-07-21 03:35:00+00:00,29848.35,29900.0,29848.35,29895.77,98.066569,2021,7,21
2021-07-21 03:40:00+00:00,29895.78,29910.0,29837.29,29865.75,171.550366,2021,7,21
2021-07-21 03:45:00+00:00,29865.76,29868.23,29820.71,29850.0,66.144398,2021,7,21
2021-07-21 03:50:00+00:00,29850.0,29897.87,29850.0,29874.17,92.045504,2021,7,21
2021-07-21 03:55:00+00:00,29874.17,29874.17,29827.45,29845.1,57.17639,2021,7,21
2021-07-21 04:00:00+00:00,29845.11,29928.57,29830.51,29892.44,250.622058,2021,7,21
2021-07-21 04:05:00+00:00,29895.35,29946.26,29880.46,29937.96,190.650728,2021,7,21
2021-07-21 04:10:00+00:00,29937.97,29980.0,29923.63,29976.48,281.017851,2021,7,21
2021-07-21 04:15:00+00:00,29976.48,30570.0,29976.47,30452.31,2525.802322,2021,7,21
2021-07-21 04:20:00+00:00,30452.3,30488.56,30377.64,30399.01,436.96828,2021,7,21
2021-07-21 04:25:00+00:00,30399.1,30672.62,30395.62,30666.32,541.591359,2021,7,21
2021-07-21 04:30:00+00:00,30666.32,30840.0,30600.0,30661.77,827.196676,2021,7,21
2021-07-21 04:35:00+00:00,30661.77,30678.43,30565.05,30626.79,338.901695,2021,7,21
2021-07-21 04:40:00+00:00,30626.79,30640.0,30570.32,30631.94,310.030203,2021,7,21
2021-07-21 04:45:00+00:00,30631.95,30732.3,30602.69,30730.12,365.961497,2021,7,21
2021-07-21 04:50:00+00:00,30730.12,30766.41,30637.14,30695.75,264.391726,2021,7,21
2021-07-21 04:55:00+00:00,30695.76,30698.96,30629.75,30682.96,203.293853,2021,7,21
2021-07-21 05:00:00+00:00,30682.95,30714.12,30606.4,30631.33,343.490827,2021,7,21
2021-07-21 05:05:00+00:00,30631.32,30639.97,30500.0,30633.01,294.407103,2021,7,21
2021-07-21 05:10:00+00:00,30633.01,30637.61,30556.19,30571.72,273.782499,2021,7,21
2021-07-21 05:15:00+00:00,30571.72,30629.84,30550.0,30609.2,305.833242,2021,7,21
2021-07-21 05:20:00+00:00,30609.2,30653.79,30603.57,30628.87,135.791958,2021,7,21
2021-07-21 05:25:00+00:00,30628.87,30714.01,30621.48,30695.11,169.870528,2021,7,21
2021-07-21 05:30:00+00:00,30694.35,30709.26,30644.12,30692.26,267.90838,2021,7,21
2021-07-21 05:35:00+00:00,30692.25,30900.0,30671.74,30859.08,477.020642,2021,7,21
