timestamp,open,high,low,close,volume,year,month,day
2021-04-11 00:00:00+00:00,2133.49,2141.84,2125.0,2125.49,3111.0823,2021,4,11
2021-04-11 00:05:00+00:00,2125.56,2133.27,2123.34,2133.18,1499.52214,2021,4,11
2021-04-11 00:10:00+00:00,2133.03,2141.58,2130.12,2140.91,1840.13228,2021,4,11
2021-04-11 00:15:00+00:00,2140.91,2141.68,2136.67,2140.69,1805.6247,2021,4,11
2021-04-11 00:20:00+00:00,2140.27,2145.0,2136.19,2141.27,2820.28102,2021,4,11
2021-04-11 00:25:00+00:00,2141.27,2146.23,2141.27,2144.56,1957.97744,2021,4,11
2021-04-11 00:30:00+00:00,2144.58,2144.83,2139.92,2141.01,971.64665,2021,4,11
2021-04-11 00:35:00+00:00,2141.01,2142.36,2138.24,2138.24,1279.00485,2021,4,11
2021-04-11 00:40:00+00:00,2138.34,2140.54,2136.65,2138.96,998.52451,2021,4,11
2021-04-11 00:45:00+00:00,2139.25,2139.77,2136.01,2136.85,1045.8971,2021,4,11
2021-04-11 00:50:00+00:00,2136.85,2139.39,2136.32,2136.38,764.69802,2021,4,11
2021-04-11 00:55:00+00:00,2136.47,2138.0,2135.94,2136.47,938.37606,2021,4,11
2021-04-11 01:00:00+00:00,2136.46,2136.46,2131.87,2133.34,1864.52633,2021,4,11
2021-04-11 01:05:00+00:00,2133.44,2134.77,2128.68,2129.05,1508.8752,2021,4,11
2021-04-11 01:10:00+00:00,2129.0,2133.12,2128.7,2132.18,1648.04508,2021,4,11
2021-04-11 01:15:00+00:00,2132.18,2136.82,2131.95,2136.78,1262.68203,2021,4,11
2021-04-11 01:20:00+00:00,2136.8,2138.97,2135.3,2138.5,595.93048,2021,4,11
2021-04-11 01:25:00+00:00,2138.48,2141.0,2137.72,2138.01,999.76425,2021,4,11
2021-04-11 01:30:00+00:00,2138.21,2147.29,2137.3,2146.92,2106.24397,2021,4,11
2021-04-11 01:35:00+00:00,2146.92,2148.0,2141.64,2142.26,1535.53468,2021,4,11
2021-04-11 01:40:00+00:00,2142.26,2142.88,2140.31,2141.92,768.31575,2021,4,11
2021-04-11 01:45:00+00:00,2141.99,2146.1,2139.16,2143.66,1489.82238,2021,4,11
