timestamp,open,high,low,close,volume,year,month,day
2020-11-11 00:00:00+00:00,0.25379,0.25427,0.25315,0.25331,1133825.4,2020,11,11
2020-11-11 00:05:00+00:00,0.25326,0.25327,0.25209,0.25251,1813358.6,2020,11,11
2020-11-11 00:10:00+00:00,0.25251,0.25272,0.25239,0.25272,994453.3,2020,11,11
2020-11-11 00:15:00+00:00,0.25278,0.25478,0.25276,0.25462,1266696.1,2020,11,11
2020-11-11 00:20:00+00:00,0.25462,0.25546,0.25441,0.25493,1415509.8,2020,11,11
2020-11-11 00:25:00+00:00,0.25493,0.25598,0.25482,0.25572,1282911.0,2020,11,11
2020-11-11 00:30:00+00:00,0.25576,0.256,0.25542,0.25575,1184730.6,2020,11,11
2020-11-11 00:35:00+00:00,0.25574,0.25764,0.25557,0.25752,1477351.5,2020,11,11
2020-11-11 00:40:00+00:00,0.25752,0.25819,0.25686,0.25795,1433161.2,2020,11,11
2020-11-11 00:45:00+00:00,0.25803,0.25887,0.2574,0.25827,977765.2,2020,11,11
2020-11-11 00:50:00+00:00,0.25826,0.25865,0.25692,0.25716,1478808.5,2020,11,11
2020-11-11 00:55:00+00:00,0.25715,0.25734,0.2565,0.2569,2488476.7,2020,11,11
2020-11-11 01:00:00+00:00,0.2569,0.2577,0.25654,0.25732,1250482.1,2020,11,11
2020-11-11 01:05:00+00:00,0.25732,0.25784,0.25688,0.2574,626979.5,2020,11,11
2020-11-11 01:10:00+00:00,0.25733,0.2577,0.25699,0.25711,583030.2,2020,11,11
2020-11-11 01:15:00+00:00,0.25701,0.25726,0.2561,0.25682,862349.9,2020,11,11
2020-11-11 01:20:00+00:00,0.25691,0.25705,0.25665,0.2568,257045.6,2020,11,11
2020-11-11 01:25:00+00:00,0.25681,0.25728,0.25666,0.25707,323335.6,2020,11,11
2020-11-11 01:30:00+00:00,0.25708,0.25718,0.25647,0.25667,641312.2,2020,11,11
2020-11-11 01:35:00+00:00,0.25667,0.2569,0.25651,0.25664,193651.2,2020,11,11
2020-11-11 01:40:00+00:00,0.25675,0.25727,0.25639,0.25727,619627.1,2020,11,11
2020-11-11 01:45:00+00:00,0.25724,0.25765,0.25674,0.2568,658121.1,2020,11,11
2020-11-11 01:50:00+00:00,0.2568,0.25686,0.25646,0.25662,516325.5,2020,11,11
2020-11-11 01:55:00+00:00,0.25661,0.25743,0.2565,0.25712,512106.5,2020,11,11
2020-11-11 02:00:00+00:00,0.25711,0.25769,0.25699,0.25699,435114.1,2020,11,11
2020-11-11 02:05:00+00:00,0.25701,0.25701,0.25662,0.25681,586299.4,2020,11,11
2020-11-11 02:10:00+00:00,0.25681,0.25687,0.25636,0.25687,448851.3,2020,11,11
2020-11-11 02:15:00+00:00,0.2569,0.25717,0.25659,0.25717,259381.9,2020,11,11
2020-11-11 02:20:00+00:00,0.25719,0.25749,0.25716,0.25723,160690.5,2020,11,11
