timestamp,open,high,low,close,volume,year,month,day
2024-02-01 00:00:00+00:00,42580.0,42687.63,42573.46,42607.62,159.72134,2024,2,1
2024-02-01 00:05:00+00:00,42607.62,42621.82,42582.12,42598.2,94.454,2024,2,1
2024-02-01 00:10:00+00:00,42598.19,42605.81,42571.81,42602.29,80.59079,2024,2,1
2024-02-01 00:15:00+00:00,42602.3,42602.3,42564.41,42564.42,62.62955,2024,2,1
2024-02-01 00:20:00+00:00,42564.41,42564.42,42425.03,42425.03,214.06031,2024,2,1
2024-02-01 00:25:00+00:00,42425.03,42486.41,42418.74,42486.4,112.59516,2024,2,1
2024-02-01 00:30:00+00:00,42486.4,42516.67,42436.29,42450.03,88.65297,2024,2,1
2024-02-01 00:35:00+00:00,42450.03,42450.04,42305.57,42308.01,114.93643,2024,2,1
2024-02-01 00:40:00+00:00,42308.01,42395.11,42220.85,42378.97,226.05266,2024,2,1
2024-02-01 00:45:00+00:00,42378.97,42467.28,42378.97,42425.99,120.11836,2024,2,1
2024-02-01 00:50:00+00:00,42426.0,42510.4,42425.99,42440.39,156.69274,2024,2,1
2024-02-01 00:55:00+00:00,42440.4,42500.0,42440.39,42474.95,77.03382,2024,2,1
2024-02-01 01:00:00+00:00,42474.96,42476.0,42406.0,42407.54,75.52008,2024,2,1
2024-02-01 01:05:00+00:00,42407.53,42407.54,42312.01,42341.04,110.50747,2024,2,1
2024-02-01 01:10:00+00:00,42341.04,42347.35,42256.47,42277.19,99.15862,2024,2,1
2024-02-01 01:15:00+00:00,42277.2,42277.23,42058.82,42116.0,370.57018,2024,2,1
2024-02-01 01:20:00+00:00,42115.99,42116.0,41950.0,42065.43,555.43704,2024,2,1
2024-02-01 01:25:00+00:00,42065.43,42065.43,41986.67,42025.0,165.09833,2024,2,1
2024-02-01 01:30:00+00:00,42025.01,42034.0,41933.17,42006.23,208.02552,2024,2,1
2024-02-01 01:35:00+00:00,42006.22,42016.4,41884.28,41922.06,204.38285,2024,2,1
2024-02-01 01:40:00+00:00,41922.06,42097.6,41891.51,42056.39,217.84564,2024,2,1
2024-02-01 01:45:00+00:00,42056.4,42071.1,41982.01,41982.01,108.10745,2024,2,1
2024-02-01 01:50:00+00:00,41982.02,42027.58,41940.0,41954.87,165.2608,2024,2,1
2024-02-01 01:55:00+00:00,41954.88,42022.99,41953.1,41983.54,104.51021,2024,2,1
2024-02-01 02:00:00+00:00,41983.54,42064.06,41958.71,42000.78,117.15587,2024,2,1
2024-02-01 02:05:00+00:00,42000.79,42049.96,41981.1,42049.95,104.98413,2024,2,1
2024-02-01 02:10:00+00:00,42049.95,42137.91,42019.97,42114.19,182.69744,2024,2,1
2024-02-01 02:15:00+00:00,42114.19,42174.51,42094.26,42168.59,93.07237,2024,2,1
2024-02-01 02:20:00+00:00,42168.6,42168.6,42082.99,42082.99,90.54863,2024,2,1
2024-02-01 02:25:00+00:00,42082.99,42143.5,42046.55,42125.23,87.22175,2024,2,1
2024-02-01 02:30:00+00:00,42125.23,42170.0,42084.0,42170.0,85.3487,2024,2,1
2024-02-01 02:35:00+00:00,42169.99,42170.0,42101.14,42118.8,75.40393,2024,2,1
2024-02-01 02:40:00+00:00,42118.81,42149.42,42100.0,42149.41,52.63744,2024,2,1
2024-02-01 02:45:00+00:00,42149.42,42154.9,42122.83,42132.93,58.25765,2024,2,1
2024-02-01 02:50:00+00:00,42132.93,42141.1,42050.86,42078.79,170.81259,2024,2,1
2024-02-01 02:55:00+00:00,42078.8,42176.87,42058.78,42162.56,134.89583,2024,2,1
2024-02-01 03:00:00+00:00,42162.55,42190.4,42140.17,42147.1,103.10193,2024,2,1
2024-02-01 03:05:00+00:00,42147.1,42185.57,42143.96,42163.19,67.24897,2024,2,1
2024-02-01 03:10:00+00:00,42163.18,42163.19,42107.59,42107.88,82.79807,2024,2,1
2024-02-01 03:15:00+00:00,42107.87,42107.88,42011.91,42078.7,76.95666,2024,2,1
2024-02-01 03:20:00+00:00,42078.7,42078.71,42038.89,42044.23,55.26159,2024,2,1
2024-02-01 03:25:00+00:00,42044.22,42046.34,41981.1,42024.3,150.37073,2024,2,1
2024-02-01 03:30:00+00:00,42024.3,42028.62,41974.46,42003.41,59.0373,2024,2,1
2024-02-01 03:35:00+00:00,42003.4,42040.06,41958.71,42040.05,84.45713,2024,2,1
2024-02-01 03:40:00+00:00,42040.06,42124.29,42040.05,42101.99,96.81559,2024,2,1
2024-02-01 03:45:00+00:00,42101.99,42130.01,42080.0,42080.01,90.47833,2024,2,1
2024-02-01 03:50:00+00:00,42080.01,42100.0,42028.79,42054.48,79.15103,2024,2,1
2024-02-01 03:55:00+00:00,42054.48,42054.48,42008.48,42015.65,68.5904,2024,2,1
2024-02-01 04:00:00+00:00,42015.65,42045.1,41973.2,42013.64,290.56574,2024,2,1
2024-02-01 04:05:00+00:00,42013.64,42044.87,41982.15,42029.09,253.71737,2024,2,1
2024-02-01 04:10:00+00:00,42029.09,42030.08,41986.0,42019.59,86.31538,2024,2,1
2024-02-01 04:15:00+00:00,42019.6,42058.61,42019.59,42043.37,67.48333,2024,2,1
2024-02-01 04:20:00+00:00,42043.37,42043.38,41994.05,42010.01,83.98071,2024,2,1
2024-02-01 04:25:00+00:00,42010.0,42046.8,41982.01,42046.3,77.5207,2024,2,1
2024-02-01 04:30:00+00:00,42046.3,42046.31,41929.83,41949.99,249.35328,2024,2,1
2024-02-01 04:35:00+00:00,41950.0,42094.39,41889.95,42075.55,228.99694,2024,2,1
2024-02-01 04:40:00+00:00,42075.56,42087.22,42034.0,42087.22,109.90812,2024,2,1
2024-02-01 04:45:00+00:00,42087.21,42141.68,42087.21,42119.06,132.71372,2024,2,1
2024-02-01 04:50:00+00:00,42119.06,42134.0,42088.74,42097.15,62.10367,2024,2,1
2024-02-01 04:55:00+00:00,42097.15,42097.16,42066.64,42073.43,46.74145,2024,2,1
2024-02-01 05:00:00+00:00,42073.43,42091.57,42054.0,42056.76,65.96611,2024,2,1
2024-02-01 05:05:00+00:00,42056.76,42084.79,42028.41,42084.78,171.42256,2024,2,1
2024-02-01 05:10:00+00:00,42084.79,42187.16,42060.01,42151.28,175.74686,2024,2,1
2024-02-01 05:15:00+00:00,42151.28,42184.0,42140.31,42143.85,130.02916,2024,2,1
2024-02-01 05:20:00+00:00,42143.86,42198.0,42125.23,42130.07,88.7107,2024,2,1
2024-02-01 05:25:00+00:00,42130.07,42130.07,42053.61,42053.62,61.07729,2024,2,1
2024-02-01 05:30:00+00:00,42053.62,42086.0,42045.43,42047.93,58.10084,2024,2,1
2024-02-01 05:35:00+00:00,42047.93,42114.98,42047.93,42093.82,50.85293,2024,2,1
2024-02-01 05:40:00+00:00,42093.82,42147.45,42093.82,42099.61,77.67775,2024,2,1
2024-02-01 05:45:00+00:00,42099.6,42117.2,42099.6,42114.4,30.46504,2024,2,1
2024-02-01 05:50:00+00:00,42114.41,42143.2,42111.37,42130.45,73.06553,2024,2,1
2024-02-01 05:55:00+00:00,42130.45,42161.1,42130.44,42156.5,59.97486,2024,2,1
2024-02-01 06:00:00+00:00,42156.5,42179.24,42132.3,42142.81,107.97163,2024,2,1
2024-02-01 06:05:00+00:00,42142.81,42177.18,42139.19,42145.0,56.00867,2024,2,1
2024-02-01 06:10:00+00:00,42145.01,42222.0,42145.0,42200.4,138.95331,2024,2,1
2024-02-01 06:15:00+00:00,42200.4,42222.0,42181.1,42181.11,137.98666,2024,2,1
2024-02-01 06:20:00+00:00,42181.1,42181.11,42123.35,42147.99,94.17568,2024,2,1
2024-02-01 06:25:00+00:00,42148.0,42200.71,42132.0,42176.02,100.40415,2024,2,1
2024-02-01 06:30:00+00:00,42176.01,42194.0,42150.0,42188.86,64.68713,2024,2,1
2024-02-01 06:35:00+00:00,42188.86,42220.0,42188.86,42220.0,92.10121,2024,2,1
2024-02-01 06:40:00+00:00,42220.0,42225.47,42201.1,42205.46,68.01212,2024,2,1
2024-02-01 06:45:00+00:00,42205.46,42216.84,42183.5,42198.0,76.57349,2024,2,1
2024-02-01 06:50:00+00:00,42197.99,42206.0,42177.83,42177.84,39.09936,2024,2,1
