timestamp,open,high,low,close,volume,year,month,day
2025-01-01 00:00:00+00:00,189.31,190.13,189.08,189.85,16217.915,2025,1,1
2025-01-01 00:05:00+00:00,189.85,190.17,189.8,190.02,5354.668,2025,1,1
2025-01-01 00:10:00+00:00,190.02,190.52,189.86,190.51,13479.834,2025,1,1
2025-01-01 00:15:00+00:00,190.5,191.07,190.36,191.0,11762.569,2025,1,1
2025-01-01 00:20:00+00:00,190.99,191.3,190.65,190.66,7659.814,2025,1,1
2025-01-01 00:25:00+00:00,190.66,190.78,190.39,190.72,4155.076,2025,1,1
2025-01-01 00:30:00+00:00,190.71,191.36,190.66,191.24,7591.358,2025,1,1
2025-01-01 00:35:00+00:00,191.24,191.54,191.19,191.45,6085.645,2025,1,1
2025-01-01 00:40:00+00:00,191.45,191.58,191.11,191.28,6436.729,2025,1,1
2025-01-01 00:45:00+00:00,191.28,191.77,191.17,191.71,6385.04,2025,1,1
2025-01-01 00:50:00+00:00,191.71,192.21,191.66,192.16,12240.037,2025,1,1
2025-01-01 00:55:00+00:00,192.16,192.66,192.05,192.54,12143.679,2025,1,1
2025-01-01 01:00:00+00:00,192.54,192.64,191.93,192.07,9460.066,2025,1,1
2025-01-01 01:05:00+00:00,192.06,192.06,191.46,191.76,7976.306,2025,1,1
2025-01-01 01:10:00+00:00,191.76,191.98,191.59,191.66,13048.211,2025,1,1
2025-01-01 01:15:00+00:00,191.65,191.65,190.97,191.01,7853.937,2025,1,1
2025-01-01 01:20:00+00:00,191.02,191.23,190.69,191.01,3257.533,2025,1,1
2025-01-01 01:25:00+00:00,191.02,191.25,191.02,191.17,2805.552,2025,1,1
2025-01-01 01:30:00+00:00,191.16,191.56,190.97,191.43,3635.078,2025,1,1
2025-01-01 01:35:00+00:00,191.43,191.63,191.3,191.35,3544.702,2025,1,1
2025-01-01 01:40:00+00:00,191.34,191.57,191.18,191.21,2746.922,2025,1,1
2025-01-01 01:45:00+00:00,191.21,191.23,191.0,191.2,4467.032,2025,1,1
2025-01-01 01:50:00+00:00,191.2,191.21,190.44,190.48,4516.224,2025,1,1
2025-01-01 01:55:00+00:00,190.49,190.96,190.39,190.7,3217.563,2025,1,1
2025-01-01 02:00:00+00:00,190.7,191.13,190.62,191.02,4482.794,2025,1,1
2025-01-01 02:05:00+00:00,191.02,191.12,190.64,190.66,4337.537,2025,1,1
2025-01-01 02:10:00+00:00,190.67,191.26,190.64,191.24,10856.348,2025,1,1
2025-01-01 02:15:00+00:00,191.24,191.24,190.63,190.89,3156.059,2025,1,1
2025-01-01 02:20:00+00:00,190.88,190.95,190.57,190.66,3306.026,2025,1,1
2025-01-01 02:25:00+00:00,190.67,190.67,190.44,190.64,1898.364,2025,1,1
2025-01-01 02:30:00+00:00,190.65,190.95,190.6,190.95,2400.97,2025,1,1
2025-01-01 02:35:00+00:00,190.94,191.24,190.92,191.1,2547.396,2025,1,1
2025-01-01 02:40:00+00:00,191.09,191.35,191.05,191.31,4219.503,2025,1,1
2025-01-01 02:45:00+00:00,191.32,191.85,191.15,191.66,9105.977,2025,1,1
2025-01-01 02:50:00+00:00,191.67,192.04,191.47,191.47,15660.53,2025,1,1
2025-01-01 02:55:00+00:00,191.48,191.63,191.48,191.59,3842.843,2025,1,1
2025-01-01 03:00:00+00:00,191.59,191.59,191.12,191.18,3975.986,2025,1,1
