timestamp,open,high,low,close,volume,year,month,day
2019-12-21 00:00:00+00:00,128.19,128.31,128.13,128.14,446.02194,2019,12,21
2019-12-21 00:05:00+00:00,128.15,128.26,128.09,128.15,376.11481,2019,12,21
2019-12-21 00:10:00+00:00,128.1,128.12,127.97,128.02,416.47106,2019,12,21
2019-12-21 00:15:00+00:00,128.01,128.08,127.96,127.96,239.1195,2019,12,21
2019-12-21 00:20:00+00:00,127.96,128.04,127.69,127.75,451.6137,2019,12,21
2019-12-21 00:25:00+00:00,127.74,128.08,127.71,127.94,496.90576,2019,12,21
2019-12-21 00:30:00+00:00,127.97,127.97,127.72,127.83,140.02502,2019,12,21
2019-12-21 00:35:00+00:00,127.83,127.88,127.78,127.78,200.07105,2019,12,21
2019-12-21 00:40:00+00:00,127.79,127.92,127.3,127.63,1617.74863,2019,12,21
2019-12-21 00:45:00+00:00,127.63,128.4,127.46,127.61,5772.18889,2019,12,21
2019-12-21 00:50:00+00:00,127.59,127.72,127.53,127.71,535.91355,2019,12,21
2019-12-21 00:55:00+00:00,127.71,127.75,127.53,127.56,336.4263,2019,12,21
2019-12-21 01:00:00+00:00,127.55,127.6,127.51,127.53,415.5356,2019,12,21
2019-12-21 01:05:00+00:00,127.56,127.6,127.5,127.57,179.7746,2019,12,21
2019-12-21 01:10:00+00:00,127.54,127.59,127.52,127.57,187.91375,2019,12,21
2019-12-21 01:15:00+00:00,127.57,127.89,127.55,127.81,477.65923,2019,12,21
2019-12-21 01:20:00+00:00,127.81,127.82,127.45,127.55,869.8035,2019,12,21
2019-12-21 01:25:00+00:00,127.53,127.59,127.48,127.54,142.17746,2019,12,21
2019-12-21 01:30:00+00:00,127.54,127.57,127.36,127.4,305.90454,2019,12,21
2019-12-21 01:35:00+00:00,127.39,127.42,127.29,127.3,385.33945,2019,12,21
2019-12-21 01:40:00+00:00,127.3,127.32,127.0,127.04,1287.48999,2019,12,21
2019-12-21 01:45:00+00:00,127.05,127.19,127.04,127.07,819.62603,2019,12,21
2019-12-21 01:50:00+00:00,127.06,127.12,126.97,127.08,648.37536,2019,12,21
2019-12-21 01:55:00+00:00,127.08,127.25,127.05,127.2,585.05027,2019,12,21
2019-12-21 02:00:00+00:00,127.2,127.28,127.14,127.22,374.47403,2019,12,21
2019-12-21 02:05:00+00:00,127.21,127.4,127.21,127.3,713.45346,2019,12,21
2019-12-21 02:10:00+00:00,127.3,127.37,127.18,127.18,401.19456,2019,12,21
2019-12-21 02:15:00+00:00,127.18,127.38,127.15,127.25,321.40898,2019,12,21
2019-12-21 02:20:00+00:00,127.24,127.32,127.22,127.3,343.6373,2019,12,21
2019-12-21 02:25:00+00:00,127.31,127.44,127.29,127.42,303.49322,2019,12,21
2019-12-21 02:30:00+00:00,127.39,127.46,127.37,127.43,238.47182,2019,12,21
2019-12-21 02:35:00+00:00,127.43,127.46,127.34,127.38,245.71227,2019,12,21
2019-12-21 02:40:00+00:00,127.38,127.41,127.15,127.19,420.95642,2019,12,21
2019-12-21 02:45:00+00:00,127.18,127.2,127.0,127.06,418.84362,2019,12,21
2019-12-21 02:50:00+00:00,127.08,127.18,127.02,127.15,378.13392,2019,12,21
2019-12-21 02:55:00+00:00,127.15,127.22,127.12,127.18,124.12949,2019,12,21
2019-12-21 03:00:00+00:00,127.18,127.32,127.09,127.3,781.38427,2019,12,21
2019-12-21 03:05:00+00:00,127.3,127.4,127.23,127.38,674.6301,2019,12,21
2019-12-21 03:10:00+00:00,127.38,127.4,127.21,127.23,480.45095,2019,12,21
2019-12-21 03:15:00+00:00,127.27,127.34,127.22,127.31,274.0402,2019,12,21
2019-12-21 03:20:00+00:00,127.31,127.35,127.25,127.33,313.70398,2019,12,21
2019-12-21 03:25:00+00:00,127.33,127.39,127.25,127.28,519.57681,2019,12,21
2019-12-21 03:30:00+00:00,127.29,127.4,127.23,127.4,435.32433,2019,12,21
2019-12-21 03:35:00+00:00,127.4,127.4,127.28,127.35,127.78194,2019,12,21
2019-12-21 03:40:00+00:00,127.35,127.46,127.29,127.39,347.54241,2019,12,21
2019-12-21 03:45:00+00:00,127.39,127.44,127.23,127.28,408.48923,2019,12,21
2019-12-21 03:50:00+00:00,127.27,127.38,127.23,127.36,287.28396,2019,12,21
